path,filename,dialect,speaker,town,passage_id,duration_sec
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_000.wav,eibar_eib-046-004_000.wav,western,hizlariak,eibar,eib-046-004,1.15
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_001.wav,eibar_eib-046-004_001.wav,western,hizlariak,eibar,eib-046-004,2.53
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_002.wav,eibar_eib-046-004_002.wav,western,hizlariak,eibar,eib-046-004,8.22
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_003.wav,eibar_eib-046-004_003.wav,western,hizlariak,eibar,eib-046-004,2.59
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_004.wav,eibar_eib-046-004_004.wav,western,hizlariak,eibar,eib-046-004,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_005.wav,eibar_eib-046-004_005.wav,western,hizlariak,eibar,eib-046-004,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_006.wav,eibar_eib-046-004_006.wav,western,hizlariak,eibar,eib-046-004,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_007.wav,eibar_eib-046-004_007.wav,western,hizlariak,eibar,eib-046-004,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-046-004_008.wav,eibar_eib-046-004_008.wav,western,hizlariak,eibar,eib-046-004,8.13
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_000.wav,eibar_eib-074-021_000.wav,western,hizlariak,eibar,eib-074-021,1.89
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_001.wav,eibar_eib-074-021_001.wav,western,hizlariak,eibar,eib-074-021,4.16
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_002.wav,eibar_eib-074-021_002.wav,western,hizlariak,eibar,eib-074-021,6.69
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_003.wav,eibar_eib-074-021_003.wav,western,hizlariak,eibar,eib-074-021,3.01
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_004.wav,eibar_eib-074-021_004.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_005.wav,eibar_eib-074-021_005.wav,western,hizlariak,eibar,eib-074-021,2.15
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_006.wav,eibar_eib-074-021_006.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_007.wav,eibar_eib-074-021_007.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_008.wav,eibar_eib-074-021_008.wav,western,hizlariak,eibar,eib-074-021,6.82
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_009.wav,eibar_eib-074-021_009.wav,western,hizlariak,eibar,eib-074-021,1.89
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_010.wav,eibar_eib-074-021_010.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_011.wav,eibar_eib-074-021_011.wav,western,hizlariak,eibar,eib-074-021,2.66
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_012.wav,eibar_eib-074-021_012.wav,western,hizlariak,eibar,eib-074-021,2.78
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_013.wav,eibar_eib-074-021_013.wav,western,hizlariak,eibar,eib-074-021,6.3
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_014.wav,eibar_eib-074-021_014.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_015.wav,eibar_eib-074-021_015.wav,western,hizlariak,eibar,eib-074-021,1.15
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_016.wav,eibar_eib-074-021_016.wav,western,hizlariak,eibar,eib-074-021,12.83
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_017.wav,eibar_eib-074-021_017.wav,western,hizlariak,eibar,eib-074-021,14.24
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_018.wav,eibar_eib-074-021_018.wav,western,hizlariak,eibar,eib-074-021,3.84
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_019.wav,eibar_eib-074-021_019.wav,western,hizlariak,eibar,eib-074-021,14.37
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_020.wav,eibar_eib-074-021_020.wav,western,hizlariak,eibar,eib-074-021,3.17
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_021.wav,eibar_eib-074-021_021.wav,western,hizlariak,eibar,eib-074-021,15.0
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_022.wav,eibar_eib-074-021_022.wav,western,hizlariak,eibar,eib-074-021,1.58
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_023.wav,eibar_eib-074-021_023.wav,western,hizlariak,eibar,eib-074-021,4.32
data/processed/speech/ahotsak_subset/segments/eibar_eib-074-021_024.wav,eibar_eib-074-021_024.wav,western,hizlariak,eibar,eib-074-021,3.49
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_000.wav,zarautz_zar-017-016_000.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_001.wav,zarautz_zar-017-016_001.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_002.wav,zarautz_zar-017-016_002.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_003.wav,zarautz_zar-017-016_003.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_004.wav,zarautz_zar-017-016_004.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_005.wav,zarautz_zar-017-016_005.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_006.wav,zarautz_zar-017-016_006.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-017-016_007.wav,zarautz_zar-017-016_007.wav,central,hizlariak,zarautz,zar-017-016,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_000.wav,zarautz_zar-043-023_000.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_001.wav,zarautz_zar-043-023_001.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_002.wav,zarautz_zar-043-023_002.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_003.wav,zarautz_zar-043-023_003.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_004.wav,zarautz_zar-043-023_004.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_005.wav,zarautz_zar-043-023_005.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_006.wav,zarautz_zar-043-023_006.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_007.wav,zarautz_zar-043-023_007.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_008.wav,zarautz_zar-043-023_008.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_009.wav,zarautz_zar-043-023_009.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_010.wav,zarautz_zar-043-023_010.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_011.wav,zarautz_zar-043-023_011.wav,central,hizlariak,zarautz,zar-043-023,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-043-023_012.wav,zarautz_zar-043-023_012.wav,central,hizlariak,zarautz,zar-043-023,1.02
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_000.wav,zarautz_zar-113-004_000.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_001.wav,zarautz_zar-113-004_001.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_002.wav,zarautz_zar-113-004_002.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_003.wav,zarautz_zar-113-004_003.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_004.wav,zarautz_zar-113-004_004.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-113-004_005.wav,zarautz_zar-113-004_005.wav,central,hizlariak,zarautz,zar-113-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_000.wav,zarautz_zar-124-004_000.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_001.wav,zarautz_zar-124-004_001.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_002.wav,zarautz_zar-124-004_002.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_003.wav,zarautz_zar-124-004_003.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_004.wav,zarautz_zar-124-004_004.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_005.wav,zarautz_zar-124-004_005.wav,central,hizlariak,zarautz,zar-124-004,15.0
data/processed/speech/ahotsak_subset/segments/zarautz_zar-124-004_006.wav,zarautz_zar-124-004_006.wav,central,hizlariak,zarautz,zar-124-004,13.14
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_000.wav,oñati_ona-058-016_000.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_001.wav,oñati_ona-058-016_001.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_002.wav,oñati_ona-058-016_002.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_003.wav,oñati_ona-058-016_003.wav,western,hizlariak,oñati,ona-058-016,10.68
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_004.wav,oñati_ona-058-016_004.wav,western,hizlariak,oñati,ona-058-016,1.47
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_005.wav,oñati_ona-058-016_005.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_006.wav,oñati_ona-058-016_006.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_007.wav,oñati_ona-058-016_007.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_008.wav,oñati_ona-058-016_008.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_009.wav,oñati_ona-058-016_009.wav,western,hizlariak,oñati,ona-058-016,4.51
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_010.wav,oñati_ona-058-016_010.wav,western,hizlariak,oñati,ona-058-016,11.97
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_011.wav,oñati_ona-058-016_011.wav,western,hizlariak,oñati,ona-058-016,5.89
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_012.wav,oñati_ona-058-016_012.wav,western,hizlariak,oñati,ona-058-016,9.02
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_013.wav,oñati_ona-058-016_013.wav,western,hizlariak,oñati,ona-058-016,6.53
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_014.wav,oñati_ona-058-016_014.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_015.wav,oñati_ona-058-016_015.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_016.wav,oñati_ona-058-016_016.wav,western,hizlariak,oñati,ona-058-016,7.82
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_017.wav,oñati_ona-058-016_017.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_018.wav,oñati_ona-058-016_018.wav,western,hizlariak,oñati,ona-058-016,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-058-016_019.wav,oñati_ona-058-016_019.wav,western,hizlariak,oñati,ona-058-016,1.9
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_000.wav,oñati_ona-060-004_000.wav,western,hizlariak,oñati,ona-060-004,10.37
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_001.wav,oñati_ona-060-004_001.wav,western,hizlariak,oñati,ona-060-004,9.31
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_002.wav,oñati_ona-060-004_002.wav,western,hizlariak,oñati,ona-060-004,1.34
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_003.wav,oñati_ona-060-004_003.wav,western,hizlariak,oñati,ona-060-004,2.46
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_004.wav,oñati_ona-060-004_004.wav,western,hizlariak,oñati,ona-060-004,11.33
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_005.wav,oñati_ona-060-004_005.wav,western,hizlariak,oñati,ona-060-004,5.25
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_006.wav,oñati_ona-060-004_006.wav,western,hizlariak,oñati,ona-060-004,1.7
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_007.wav,oñati_ona-060-004_007.wav,western,hizlariak,oñati,ona-060-004,3.01
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_008.wav,oñati_ona-060-004_008.wav,western,hizlariak,oñati,ona-060-004,1.54
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_009.wav,oñati_ona-060-004_009.wav,western,hizlariak,oñati,ona-060-004,3.1
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_010.wav,oñati_ona-060-004_010.wav,western,hizlariak,oñati,ona-060-004,4.67
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_011.wav,oñati_ona-060-004_011.wav,western,hizlariak,oñati,ona-060-004,1.95
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_012.wav,oñati_ona-060-004_012.wav,western,hizlariak,oñati,ona-060-004,10.46
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_013.wav,oñati_ona-060-004_013.wav,western,hizlariak,oñati,ona-060-004,2.21
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_014.wav,oñati_ona-060-004_014.wav,western,hizlariak,oñati,ona-060-004,4.86
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_015.wav,oñati_ona-060-004_015.wav,western,hizlariak,oñati,ona-060-004,7.1
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_016.wav,oñati_ona-060-004_016.wav,western,hizlariak,oñati,ona-060-004,4.51
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_017.wav,oñati_ona-060-004_017.wav,western,hizlariak,oñati,ona-060-004,4.54
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_018.wav,oñati_ona-060-004_018.wav,western,hizlariak,oñati,ona-060-004,5.92
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_019.wav,oñati_ona-060-004_019.wav,western,hizlariak,oñati,ona-060-004,3.33
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_020.wav,oñati_ona-060-004_020.wav,western,hizlariak,oñati,ona-060-004,4.26
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_021.wav,oñati_ona-060-004_021.wav,western,hizlariak,oñati,ona-060-004,1.98
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_022.wav,oñati_ona-060-004_022.wav,western,hizlariak,oñati,ona-060-004,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_023.wav,oñati_ona-060-004_023.wav,western,hizlariak,oñati,ona-060-004,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_024.wav,oñati_ona-060-004_024.wav,western,hizlariak,oñati,ona-060-004,9.52
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_025.wav,oñati_ona-060-004_025.wav,western,hizlariak,oñati,ona-060-004,3.9
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_026.wav,oñati_ona-060-004_026.wav,western,hizlariak,oñati,ona-060-004,1.7
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_027.wav,oñati_ona-060-004_027.wav,western,hizlariak,oñati,ona-060-004,3.33
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_028.wav,oñati_ona-060-004_028.wav,western,hizlariak,oñati,ona-060-004,6.56
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_029.wav,oñati_ona-060-004_029.wav,western,hizlariak,oñati,ona-060-004,2.62
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_030.wav,oñati_ona-060-004_030.wav,western,hizlariak,oñati,ona-060-004,1.5
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_031.wav,oñati_ona-060-004_031.wav,western,hizlariak,oñati,ona-060-004,2.98
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_032.wav,oñati_ona-060-004_032.wav,western,hizlariak,oñati,ona-060-004,9.5
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_033.wav,oñati_ona-060-004_033.wav,western,hizlariak,oñati,ona-060-004,2.08
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_034.wav,oñati_ona-060-004_034.wav,western,hizlariak,oñati,ona-060-004,3.87
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_035.wav,oñati_ona-060-004_035.wav,western,hizlariak,oñati,ona-060-004,4.86
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_036.wav,oñati_ona-060-004_036.wav,western,hizlariak,oñati,ona-060-004,2.56
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_037.wav,oñati_ona-060-004_037.wav,western,hizlariak,oñati,ona-060-004,1.57
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_038.wav,oñati_ona-060-004_038.wav,western,hizlariak,oñati,ona-060-004,2.72
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_039.wav,oñati_ona-060-004_039.wav,western,hizlariak,oñati,ona-060-004,1.41
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_040.wav,oñati_ona-060-004_040.wav,western,hizlariak,oñati,ona-060-004,1.66
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_041.wav,oñati_ona-060-004_041.wav,western,hizlariak,oñati,ona-060-004,1.79
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_042.wav,oñati_ona-060-004_042.wav,western,hizlariak,oñati,ona-060-004,2.82
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_043.wav,oñati_ona-060-004_043.wav,western,hizlariak,oñati,ona-060-004,7.26
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-004_044.wav,oñati_ona-060-004_044.wav,western,hizlariak,oñati,ona-060-004,11.04
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_000.wav,oñati_ona-060-014_000.wav,western,hizlariak,oñati,ona-060-014,3.33
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_001.wav,oñati_ona-060-014_001.wav,western,hizlariak,oñati,ona-060-014,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_002.wav,oñati_ona-060-014_002.wav,western,hizlariak,oñati,ona-060-014,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_003.wav,oñati_ona-060-014_003.wav,western,hizlariak,oñati,ona-060-014,2.9
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_004.wav,oñati_ona-060-014_004.wav,western,hizlariak,oñati,ona-060-014,8.1
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_005.wav,oñati_ona-060-014_005.wav,western,hizlariak,oñati,ona-060-014,2.18
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_006.wav,oñati_ona-060-014_006.wav,western,hizlariak,oñati,ona-060-014,5.38
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_007.wav,oñati_ona-060-014_007.wav,western,hizlariak,oñati,ona-060-014,1.66
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_008.wav,oñati_ona-060-014_008.wav,western,hizlariak,oñati,ona-060-014,4.45
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_009.wav,oñati_ona-060-014_009.wav,western,hizlariak,oñati,ona-060-014,2.66
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_010.wav,oñati_ona-060-014_010.wav,western,hizlariak,oñati,ona-060-014,2.5
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_011.wav,oñati_ona-060-014_011.wav,western,hizlariak,oñati,ona-060-014,3.78
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_012.wav,oñati_ona-060-014_012.wav,western,hizlariak,oñati,ona-060-014,6.53
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_013.wav,oñati_ona-060-014_013.wav,western,hizlariak,oñati,ona-060-014,3.17
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_014.wav,oñati_ona-060-014_014.wav,western,hizlariak,oñati,ona-060-014,3.39
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_015.wav,oñati_ona-060-014_015.wav,western,hizlariak,oñati,ona-060-014,3.81
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_016.wav,oñati_ona-060-014_016.wav,western,hizlariak,oñati,ona-060-014,3.71
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_017.wav,oñati_ona-060-014_017.wav,western,hizlariak,oñati,ona-060-014,4.99
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_018.wav,oñati_ona-060-014_018.wav,western,hizlariak,oñati,ona-060-014,4.26
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_019.wav,oñati_ona-060-014_019.wav,western,hizlariak,oñati,ona-060-014,7.42
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_020.wav,oñati_ona-060-014_020.wav,western,hizlariak,oñati,ona-060-014,4.96
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_021.wav,oñati_ona-060-014_021.wav,western,hizlariak,oñati,ona-060-014,4.42
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_022.wav,oñati_ona-060-014_022.wav,western,hizlariak,oñati,ona-060-014,2.72
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_023.wav,oñati_ona-060-014_023.wav,western,hizlariak,oñati,ona-060-014,9.38
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_024.wav,oñati_ona-060-014_024.wav,western,hizlariak,oñati,ona-060-014,1.44
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_025.wav,oñati_ona-060-014_025.wav,western,hizlariak,oñati,ona-060-014,3.9
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_026.wav,oñati_ona-060-014_026.wav,western,hizlariak,oñati,ona-060-014,2.94
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_027.wav,oñati_ona-060-014_027.wav,western,hizlariak,oñati,ona-060-014,1.12
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_028.wav,oñati_ona-060-014_028.wav,western,hizlariak,oñati,ona-060-014,4.48
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_029.wav,oñati_ona-060-014_029.wav,western,hizlariak,oñati,ona-060-014,2.56
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_030.wav,oñati_ona-060-014_030.wav,western,hizlariak,oñati,ona-060-014,7.97
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_031.wav,oñati_ona-060-014_031.wav,western,hizlariak,oñati,ona-060-014,1.82
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_032.wav,oñati_ona-060-014_032.wav,western,hizlariak,oñati,ona-060-014,3.97
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_033.wav,oñati_ona-060-014_033.wav,western,hizlariak,oñati,ona-060-014,6.59
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_034.wav,oñati_ona-060-014_034.wav,western,hizlariak,oñati,ona-060-014,2.18
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_035.wav,oñati_ona-060-014_035.wav,western,hizlariak,oñati,ona-060-014,6.98
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_036.wav,oñati_ona-060-014_036.wav,western,hizlariak,oñati,ona-060-014,4.9
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_037.wav,oñati_ona-060-014_037.wav,western,hizlariak,oñati,ona-060-014,2.18
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_038.wav,oñati_ona-060-014_038.wav,western,hizlariak,oñati,ona-060-014,2.66
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_039.wav,oñati_ona-060-014_039.wav,western,hizlariak,oñati,ona-060-014,1.22
data/processed/speech/ahotsak_subset/segments/oñati_ona-060-014_040.wav,oñati_ona-060-014_040.wav,western,hizlariak,oñati,ona-060-014,5.66
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_000.wav,oñati_ona-064-002_000.wav,western,hizlariak,oñati,ona-064-002,8.26
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_001.wav,oñati_ona-064-002_001.wav,western,hizlariak,oñati,ona-064-002,7.62
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_002.wav,oñati_ona-064-002_002.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_003.wav,oñati_ona-064-002_003.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_004.wav,oñati_ona-064-002_004.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_005.wav,oñati_ona-064-002_005.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_006.wav,oñati_ona-064-002_006.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_007.wav,oñati_ona-064-002_007.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_008.wav,oñati_ona-064-002_008.wav,western,hizlariak,oñati,ona-064-002,15.0
data/processed/speech/ahotsak_subset/segments/oñati_ona-064-002_009.wav,oñati_ona-064-002_009.wav,western,hizlariak,oñati,ona-064-002,15.0
